fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg
d4270315cbcf2569,Jacob Malkoun,Mamba,9,3,0,69,185,73,Orthodox,30,4.55,0.58,2.36,0.55,5.81,0.4,0.33,0.9
3a24769a4855040a,Diego Nunes,The Gun,19,7,0,66,145,67,Orthodox,43,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6
993d385f5a475375,Andy Enz,Tank Mode,10,4,0,75,185,78,Orthodox,34,3.51,0.23,5.32,0.57,0.0,0.0,0.58,0.0
f14cf73e51b29254,Sergei Pavlovich,,20,3,0,75,257,84,Southpaw,33,4.43,0.44,3.62,0.55,0.48,0.25,0.75,0.0
0d0351c20169a499,Jon Delos Reyes,The Heat,8,5,0,66,125,67,Orthodox,38,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9
3143bf892608139a,Yana Santos,,17,8,,66,135,68,Orthodox,36,4.41,0.57,3.12,0.52,0.78,0.47,0.51,0.1
f3a853544e4413c4,Anthony Lapsley,The Recipe,23,7,,69,170,,Southpaw,46,0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0
72c4b253d2f5ebf2,Roman Salazar,El Gallito,10,6,,67,135,,Orthodox,38,1.95,0.39,2.89,0.57,1.77,0.18,0.5,0.0
e780ccc79a209985,John Dowdy,,0,1,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56b8b24f65f9f057,Mike Kyle,MAK,22,14,,76,205,77,Orthodox,45,3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8
cd7bafbeee1f29a0,War Machine,,14,5,0,71,170,,Orthodox,44,2.32,0.6,3.17,0.43,1.16,0.5,0.4,0.0
fdd22e895a70e4a8,Damian Pinas,The Baba Yaga,9,1,0,73,185,79,Orthodox,24,7.5,0.56,3.75,0.56,0.0,0.0,1.0,0.0
907e60fd13407e1e,Bec Rawlings,Rowdy,7,8,0,66,125,64,Orthodox,37,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4
513c6f1715e547a8,Brock Lesnar,,5,3,,75,265,81,Orthodox,48,3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5
39d309957c5c210d,Mario Pinto,,11,0,0,77,265,79,Orthodox,28,3.39,0.78,2.42,0.53,2.72,0.6,1.0,1.8
192520689012c7e4,Suman Mokhtarian,,8,5,0,68,145,72,Orthodox,33,2.21,0.43,6.85,0.48,0.0,0.0,0.0,0.0
297a2b35444c245b,Mandy Bohm,Monster,8,2,,67,125,71,Orthodox,36,2.51,0.45,3.24,0.6,0.72,0.18,0.75,0.7
7dda2cf308f24a02,Virna Jandiroba,Carcara,22,4,0,63,115,64,Orthodox,37,2.33,0.41,2.9,0.55,2.85,0.37,0.74,1.5
d2a9be6bf2de624c,Robert Drysdale,,7,0,,75,205,,Orthodox,44,0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9
4f74c8be51db8a37,Daiju Takase,,12,15,2,72,170,,Southpaw,47,0.49,0.3,1.64,0.47,0.84,0.17,0.21,1.2
64788ee44b062ded,Michinori Tanaka,,11,3,0,65,135,67,Orthodox,35,1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2
470fedbc8563ac47,Daniel Omielanczuk,,19,8,,72,247,74,Southpaw,43,3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1
abb68e3c7ca128f2,Julia Polastri,Psycho,14,5,0,62,115,64,Orthodox,28,6.4,0.54,5.4,0.57,0.73,0.8,0.6,0.4
53278852bcd91e11,Igor Pokrajac,The Duke,28,13,,72,205,74,Orthodox,47,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2
6085ceb59087514b,Steve Lopez,,13,6,1,71,155,,Orthodox,41,1.39,0.24,2.69,0.62,0.0,0.0,0.37,0.0
baed16f18348908e,Kris McCray,Savage,8,5,0,72,170,76,Orthodox,44,2.69,0.45,2.57,0.54,2.88,0.55,0.38,0.0
850266b3dc4e506e,Daniel Marcos,Soncora,18,1,,67,135,69,Orthodox,33,4.9,0.53,3.79,0.61,1.35,0.52,0.85,0.1
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,4,3,0,70,145,,,35,0.86,0.26,2.91,0.46,0.0,0.0,0.5,0.0
53f84637dfffab7a,Eric Wisely,Little Lee,26,9,1,68,145,,Southpaw,41,1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9
2b06b6ad5db63348,Brandon Melendez,The Murderer,25,25,0,71,155,,Southpaw,42,0.84,0.26,0.56,0.63,0.0,0.0,0.25,0.0
ec52462a1b41f714,Brett Johns,The Pikey,17,2,0,67,135,71,Orthodox,34,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0
a6fd2173d5e2d7f0,Jason Day,Dooms,19,12,0,72,185,72,Orthodox,44,3.61,0.54,3.46,0.47,1.13,1.0,0.0,0.0
